model,dataset,plane,n_qubits,trial,seed,epoch,train_loss,train_acc,test_loss,test_acc,test_macro_f1,test_balanced_acc,qnn_grad_norm,qnn_weight_update_norm,fc2_grad_norm,fc2_weight_update_norm,fc3_grad_norm,fc3_weight_update_norm,convergence_status,failure_macro_f1_threshold,failure_balanced_acc_threshold
hybrid,oasis-2,coronal,2,1,42,1,1.469140812754631,0.5,1.2255453569814563,0.5,0.3333333333333333,0.5,0.17466369550675154,0.001883290613477584,1.0628536213497433,0.002428491634325082,0.974860952991762,0.0012527340614425083,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,2,1.3533132821321487,0.5,1.4260805691592395,0.5,0.3333333333333333,0.5,0.1261111896019429,0.0011390577747079078,1.0407383667069077,0.0009170834671739185,0.8875984897981053,0.0009487912874215122,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,3,1.3389471992850304,0.5,1.3442143760621548,0.5,0.3333333333333333,0.5,0.13197763566859066,0.0004443689358595293,1.6403882297622814,0.0006395986493019258,0.8755977699622025,0.0009847919423971627,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,4,1.2909557074308395,0.5,1.3438440044410527,0.5,0.3333333333333333,0.5,0.13864802941679955,0.0007377131187240593,1.2486559766844125,0.0006855262091066262,0.8827927834759155,0.0011038638406195276,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,5,1.2844108948484063,0.5,1.4080964839085937,0.5,0.3333333333333333,0.5,0.15631646272959188,0.000787816916272277,1.3944621278383442,0.0006438672710703925,0.8912414671691975,0.001124532627430673,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,6,1.267143089324236,0.5,1.4061117991805077,0.5,0.3333333333333333,0.5,0.14057106245309114,0.0007894842274254188,1.1651629724983492,0.0007209678308717602,0.8660116684452062,0.0011527118528927567,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,7,1.2512513026595116,0.5,1.258287106640637,0.5,0.3333333333333333,0.5,0.1533434895100072,0.000971010398643557,1.4790589570978852,0.0011982981791888098,0.8585504499964487,0.0011268761139145906,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,8,1.204507987946272,0.5,1.2113080420531332,0.5,0.3333333333333333,0.5,0.17884332360699773,0.0013222829002188519,1.545594807658043,0.00099159391214239,0.8702992805481584,0.001307900192486565,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,9,1.1703784242272377,0.5,1.1649916674941778,0.5,0.3333333333333333,0.5,0.20953425485640764,0.0012679019346251152,1.7417988759737835,0.0007960370524581099,0.8705804692288059,0.001369062314529059,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,1,42,10,1.190871685743332,0.5,1.1321291327476501,0.5,0.3333333333333333,0.5,0.1954833222553134,0.0011184771574335173,2.282958761087894,0.0008919711113213773,0.846866731973775,0.0011338446343657602,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,1,0.8550730235874653,0.5,0.8301137574017048,0.5,0.3333333333333333,0.5,0.1979506459319964,0.00145073673047591,1.3114892751599214,0.0015199828668857615,0.650792183583664,0.0011940569478203205,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,2,0.8214366212487221,0.5,0.8050663135945797,0.5,0.3333333333333333,0.5,0.20104911806993186,0.001499678852269426,0.5656490425204633,0.0005142832615605451,0.6562911806401518,0.0011920697059825747,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,3,0.8091554120182991,0.5,0.7914946228265762,0.5,0.3333333333333333,0.5,0.1612172112800181,0.001417910898453556,0.7607433117625302,0.000619075830767964,0.589660913475675,0.0011618884060875102,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,4,0.7874950915575027,0.5,0.7808835245668888,0.5,0.3333333333333333,0.5,0.17968832852784544,0.0011568576119316276,0.5528785747579295,0.0004526457357212183,0.62355687102318,0.0009129313555356443,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,5,0.7789626978337765,0.5,0.7694354988634586,0.5,0.3333333333333333,0.5,0.16269337147241458,0.001400174318405334,0.5722882264068334,0.000494215608651245,0.5663191333891575,0.00112996507615158,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,6,0.7661829479038715,0.5,0.7580517083406448,0.5,0.3333333333333333,0.5,0.15044431178830564,0.0011111677558801603,0.4871709881637087,0.0004059144653552776,0.5492993797972636,0.0009353478952501396,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,7,0.7555843833833933,0.5,0.747854683548212,0.5,0.3333333333333333,0.5,0.16816324926912785,0.001244391649379395,0.3272885306193389,0.0003385579703837417,0.5980820751655536,0.001026759441659935,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,8,0.7461140044033527,0.5,0.7398659139871597,0.5,0.3333333333333333,0.5,0.1666733237216249,0.0010361465720052365,0.36794516628169655,0.0002782893492812832,0.5915455746581748,0.0008582811465420752,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,9,0.7388494499027729,0.5,0.7322576902806759,0.5,0.3333333333333333,0.5,0.13360472465865314,0.0010441599843034055,0.33302034100735783,0.0003097686723855434,0.4971121135336113,0.0008448893403792748,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,2,43,10,0.7330230847001076,0.5,0.7262111268937588,0.5,0.3333333333333333,0.5,0.12054646355682053,0.0009886878251563758,0.26853286626214656,0.0002422285888024854,0.44223503164322026,0.0008193207574363383,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,1,0.7061674408614635,0.5,0.6908000037074089,0.5,0.3333333333333333,0.5,0.0978783150203526,0.0009043740128618083,1.1576358990982227,0.00136877202073616,0.31603489612551583,0.000684425305828416,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,2,0.710836585611105,0.53125,0.6835469864308834,0.5,0.3333333333333333,0.5,0.08373405344900675,0.0004367938117866288,0.6790727748967418,0.0005286515947008268,0.30063987488686417,0.0002529179412351292,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,3,0.6787265501916409,0.5546875,0.6811859011650085,0.5,0.3333333333333333,0.5,0.10006390645867214,0.000570505026189494,1.1888938601285903,0.0005668872861129969,0.3644760315046867,0.0004146057020172701,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,4,0.6799532100558281,0.5625,0.6438590213656425,0.53125,0.3992490613266583,0.53125,0.13909809640608728,0.0005151678251422709,1.6530902652298742,0.0007387262975776011,0.3951104809792828,0.0005702634839036469,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,5,0.6216021291911602,0.71875,0.5977216884493828,0.625,0.5636363636363637,0.625,0.09519156301394105,0.0007381775812973501,1.040096460496236,0.0006927692787503564,0.3171092829448545,0.0009344969455706779,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,6,0.5833218805491924,0.7734375,0.564294558018446,0.6875,0.6536796536796536,0.6875,0.13299146795179695,0.0009484014190093148,1.277411516853883,0.000798436899985535,0.3891298624738661,0.0009962363790264432,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,7,0.5483596492558718,0.8203125,0.5228082425892353,0.9375,0.9374389051808407,0.9375,0.1300674476660788,0.001161170770501485,1.1187333068476857,0.0006299423792013638,0.42941383489250035,0.001112071288186353,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,8,0.4941195659339428,0.9140625,0.48731107637286186,0.953125,0.9531135531135531,0.953125,0.10247048805467784,0.0013604036430479027,1.0860693790314415,0.0007721351412157984,0.395670313218342,0.001285965140105225,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,9,0.47924727760255337,0.8984375,0.44412120059132576,0.953125,0.9531135531135531,0.953125,0.12342122569680214,0.0016238131138379686,1.0616518471395193,0.0008548414727832456,0.42075819993791264,0.0013847624957213623,converged,0.4,0.55
hybrid,oasis-2,coronal,2,3,44,10,0.42639825493097305,0.96875,0.41755494475364685,0.953125,0.9531135531135531,0.953125,0.11378532368689775,0.0014682564142276533,1.1877209097478394,0.0009341498973719139,0.421180377714298,0.0013524351617930537,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,1,0.7319138832390308,0.4453125,0.6916910409927368,0.5625,0.49090909090909085,0.5625,0.35743520222604275,0.0011065821781812701,1.4594674156311234,0.0010985494072715935,0.4659259628631489,0.000901277883862938,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,2,0.7089027464389801,0.4921875,0.6965268552303314,0.5,0.3333333333333333,0.5,0.2994138200301677,0.0005264590436127037,1.2664342758264988,0.00045356261994738007,0.38337950356757616,0.0004925375718077003,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,3,0.7067903839051723,0.4921875,0.6880175098776817,0.515625,0.3671451355661882,0.515625,0.21956884092651308,0.0003587127102946397,0.9147629330358122,0.00029755790800459875,0.282403070943526,0.0002978441374046279,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,4,0.6981723271310329,0.4453125,0.690773494541645,0.5,0.3333333333333333,0.5,0.19759396380686667,0.00045689017861150205,0.8847147940317699,0.0005606854720697112,0.2690308583627422,0.0004125992440501446,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,5,0.6649388857185841,0.6328125,0.6672204285860062,0.546875,0.4487674487674488,0.546875,0.17280525667592883,0.0003405702991585713,0.753130838119049,0.0005055931011995177,0.23619586872582296,0.0002972447779681583,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,6,0.6280252002179623,0.6875,0.6577733159065247,0.578125,0.578021978021978,0.578125,0.24114844296127558,0.0005784002723885351,1.032462116746613,0.0009133376109836029,0.32598704962617064,0.0005812340970419446,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,7,0.5786070916801691,0.7578125,0.6300850361585617,0.734375,0.7142106645652745,0.734375,0.2664379132911563,0.001088887784135295,1.2171941168438924,0.0013114963526021774,0.3457317682338569,0.0010886556663362466,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,8,0.5259413029998541,0.8828125,0.6155738495290279,0.734375,0.7142106645652745,0.734375,0.270863579120487,0.0009742426991579123,1.3610232537755558,0.0013119983456102297,0.4101529350369195,0.0012100852627193951,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,9,0.5337045695632696,0.8828125,0.5632114000618458,0.8125,0.8108374384236454,0.8125,0.27693114895373583,0.0011714096654031891,1.2164236599000753,0.0013052333472646659,0.35694399749279015,0.0012670153529778505,converged,0.4,0.55
hybrid,oasis-2,coronal,2,4,45,10,0.49800640530884266,0.8984375,0.5466372258961201,0.796875,0.7927770859277709,0.796875,0.21322634257376194,0.0015666156614315696,0.9034475626230496,0.0010244341269342008,0.2908648138152836,0.0012952416107358236,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,1,0.7077803276479244,0.46875,0.657548151910305,0.65625,0.6101882613510521,0.65625,0.2261541907209903,0.000880889814652619,1.3123687328821807,0.0011292632383526327,0.35206565222633257,0.0005702970522296824,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,2,0.6158432103693485,0.75,0.5966382287442684,0.8125,0.8078078078078078,0.8125,0.20998972142115235,0.0004757850379064621,1.1516454986943678,0.0007311718136859687,0.3376546044953006,0.0005820131212116895,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,3,0.566846027970314,0.84375,0.5579893216490746,0.84375,0.8412698412698413,0.84375,0.26651172898709774,0.0010921793509623967,1.4438097775787164,0.0010468220934232455,0.39314338599251153,0.001067873798136272,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,4,0.5068082921206951,0.9375,0.5280922129750252,0.84375,0.8398398398398399,0.84375,0.2298804484307766,0.001478292266256176,1.1197234797376159,0.0011768248626129276,0.329883746451477,0.001236125459510232,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,5,0.4433527383953333,0.9375,0.4117442760616541,0.9375,0.9374389051808407,0.9375,0.2249538954347372,0.0015134096902329475,1.3910527631069654,0.0014067898430890667,0.4031917595556953,0.0013432385231792157,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,6,0.3825206086039543,0.9375,0.46211853437125683,0.8125,0.8056680161943319,0.8125,0.16416889196261764,0.0010860367765417323,0.973833071893049,0.0005337614304225287,0.41402463612494456,0.0014456640212368406,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,7,0.36151038110256195,0.9765625,0.3850029520690441,0.953125,0.9530217763640811,0.953125,0.17931873770430684,0.001085013871488627,1.4080986735673187,0.0008466661828222444,0.4046062481915252,0.001377503291389575,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,8,0.3598731020465493,0.9453125,0.4091030973941088,0.859375,0.8565379825653798,0.859375,0.18291860725730658,0.0009658357266744133,1.6840916272170947,0.001510467452980781,0.4557839972217854,0.0013047605492000794,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,9,0.31596340611577034,0.984375,0.4173915237188339,0.859375,0.8565379825653798,0.859375,0.16497314674779773,0.0010300857175025158,1.0389991617285603,0.0006603410311037714,0.405860221777584,0.001301163821451807,converged,0.4,0.55
hybrid,oasis-2,coronal,2,5,46,10,0.30990105122327805,0.96875,0.37318175472319126,0.890625,0.8893007165801828,0.890625,0.13676331262104213,0.0010172114743909333,1.030288633914369,0.0005268104178236428,0.40992776285260757,0.0012313418141300194,converged,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,1,0.8470952697098255,0.5,0.8173854351043701,0.5,0.3333333333333333,0.5,0.5057370020076632,0.0015039146965136752,0.9014040033275899,0.0012621911507858514,0.6050590023596923,0.001157829969000095,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,2,0.8154024928808212,0.5,0.792288426309824,0.5,0.3333333333333333,0.5,0.45921590155921876,0.001305009311181493,0.6842651029060437,0.0006870857318033441,0.5396771978217554,0.0009944125945673206,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,3,0.791710939258337,0.5,0.775752704590559,0.5,0.3333333333333333,0.5,0.4488030122593045,0.0014533516223309562,0.28914446555648443,0.00034850931685742327,0.5094723940811738,0.001114107256808084,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,4,0.7769378982484341,0.5,0.7619243785738945,0.5,0.3333333333333333,0.5,0.4528279835358262,0.0013093203451717272,0.3270191163133003,0.0002164011681979418,0.5140063663152181,0.001005340205840502,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,5,0.7626251019537449,0.5,0.7545083351433277,0.5,0.3333333333333333,0.5,0.40057262033224106,0.0012803459030692466,0.34799935700310114,0.00023296758017999643,0.4588250520122441,0.0009937137653644402,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,6,0.7637459449470043,0.5,0.7492508180439472,0.5,0.3333333333333333,0.5,0.3919190908782184,0.0012162621751485858,0.5431379109154115,0.0006786764232152804,0.44180364107477166,0.0009401488775426095,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,7,0.7475846596062183,0.5,0.7429248727858067,0.5,0.3333333333333333,0.5,0.37812822638079524,0.0011274422286078334,0.6429237353124597,0.0009504849000508898,0.4377871699856532,0.0008960260680530133,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,8,0.7388648167252541,0.5,0.7227335646748543,0.5,0.3333333333333333,0.5,0.31345286208670586,0.0011729359393939376,0.4704472223844355,0.0004885015776883877,0.34966994100892285,0.0009075447799537583,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,9,0.7224215343594551,0.5,0.7199921421706676,0.5,0.3333333333333333,0.5,0.31296828214544803,0.0009270191440009512,0.4406532543503042,0.00031197750319384213,0.3586262324503102,0.0007494089911430296,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,6,47,10,0.7193516343832016,0.5,0.712277464568615,0.5,0.3333333333333333,0.5,0.3602479170076549,0.0010968215083266841,0.44672032004636997,0.0005258389212777143,0.42797975229547375,0.0008912244366319938,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,1,0.6770720817148685,0.5625,0.597890067845583,0.8125,0.8056680161943319,0.8125,0.03269534793798812,0.0009571276932547335,0.903438141125013,0.0015778295318703488,0.23482637571627804,0.0005712606198055082,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,2,0.5638093501329422,0.828125,0.47771357744932175,0.9375,0.9372549019607843,0.9375,0.08514668443240225,0.0013028273097006604,1.0928868823254008,0.001674580787344054,0.31496489151531804,0.0006176284978399416,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,3,0.4817737452685833,0.921875,0.43839551508426666,0.9375,0.9372549019607843,0.9375,0.1097357168328017,0.0020786060122190975,0.9919635460982344,0.0018185914816092187,0.3759180616576656,0.0011579189191664842,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,4,0.42784040980041027,0.9296875,0.39877140522003174,0.984375,0.9843711843711844,0.984375,0.1191866691224277,0.002262373542180285,1.5462117015523522,0.0012370991292007258,0.445713596946518,0.0012012900364064144,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,5,0.38304626010358334,0.9765625,0.42401670664548874,0.921875,0.9213952345860967,0.921875,0.12161903968080878,0.0023090712929842994,0.920524146960005,0.0011334144547233622,0.4251595964989078,0.0012624542787948616,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,6,0.38879976607859135,0.953125,0.34944839030504227,0.96875,0.9687194525904204,0.96875,0.1157963308505714,0.002134877271600999,1.0289083773001582,0.000937227360499373,0.3908389279654534,0.0011578181127450528,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,7,0.3485164623707533,0.96875,0.352373868227005,0.953125,0.9530217763640811,0.953125,0.1137781604193151,0.0021810472680954263,0.7606863594617086,0.0005495878561856096,0.4206918477328069,0.0011729931109660614,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,8,0.3378819338977337,0.984375,0.32340696826577187,0.984375,0.9843711843711844,0.984375,0.10815743450075388,0.001966158284631092,0.6431507685174571,0.0007453614444758714,0.3996293741957178,0.001096693365862187,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,9,0.32497524842619896,0.96875,0.28459984064102173,1.0,1.0,1.0,0.11684307549148798,0.0019831025128951296,0.8467444283452426,0.000683743095818218,0.381863199511023,0.0010846317232905472,converged,0.4,0.55
hybrid,oasis-2,coronal,2,7,48,10,0.29907873645424843,1.0,0.31192782893776894,0.96875,0.9687194525904204,0.96875,0.11645727464929223,0.0019584915644372813,0.607678357989208,0.000772092804320927,0.4077658480573263,0.0011077919336150719,converged,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,1,0.7946377955377102,0.4609375,0.6914294213056564,0.5,0.3333333333333333,0.5,0.22762462706305087,0.0013505961287592072,1.5216551595883123,0.0020569574688161637,0.478515739522227,0.0010630812261013599,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,2,0.6763774678111076,0.5625,0.7131232470273972,0.453125,0.3118279569892473,0.453125,0.17518846527673304,0.00045235991092340555,1.297897180444318,0.0006833894115793672,0.33805571234517495,0.0003298314410943471,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,3,0.6838853359222412,0.5625,0.7307568714022636,0.3125,0.23809523809523808,0.3125,0.25631452072411776,0.0004659178639485617,1.764092922687443,0.0006284910299633258,0.330709780440246,0.00018375893061858064,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,4,0.6554519794881344,0.6171875,0.7466940805315971,0.25,0.2,0.25,0.2287004734389484,0.0005501722516783047,1.4476333953086788,0.0006298719822632136,0.2730696396921906,0.00013496897019311653,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,5,0.6079872623085976,0.703125,0.7537528499960899,0.140625,0.130219915987151,0.140625,0.21647020569071174,0.0009344235695607495,1.3917554576197348,0.0005095266173162767,0.24327201097507736,0.0003319449454372142,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,6,0.5776644181460142,0.8046875,0.762969046831131,0.25,0.2,0.25,0.2937825368717313,0.0010154050178243779,2.0661654858611604,0.0007276163507471073,0.3358989211243256,0.0005737735662504698,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,7,0.5456319339573383,0.828125,0.727606289088726,0.375,0.3435897435897436,0.375,0.24048938509076834,0.001197809302539099,1.3925342631796611,0.0007290751663634491,0.2752350386404616,0.0008578838430235371,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,8,0.54103584587574,0.84375,0.8015444502234459,0.171875,0.1551681195516812,0.171875,0.24694321490824223,0.0013077783733024262,1.446456937321148,0.0006012091696813642,0.2493593922077074,0.0009279886096058928,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,9,0.5179513785988092,0.8671875,0.8174817487597466,0.140625,0.1232876712328767,0.140625,0.2727066157385707,0.0014720071558258496,1.805128658084484,0.0006128526378175916,0.2687235252499144,0.0010064054964966152,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,8,49,10,0.4802306517958641,0.9296875,0.6679901778697968,0.625,0.624633431085044,0.625,0.26279648300260305,0.001513105584308505,1.6755776727588065,0.0008973987794852866,0.3433468202202851,0.0010927352361288396,converged,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,1,0.698656614869833,0.5,0.6964672058820724,0.5,0.3333333333333333,0.5,0.0681823279010132,0.0008104544704110594,0.14402933170822352,0.0010259707132723472,0.2733833740227436,0.00048371633398675365,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,2,0.6957492306828499,0.5,0.6947539448738098,0.5,0.3333333333333333,0.5,0.08842313464265317,0.0004996512802790676,0.1997592918920957,0.0005372947040793985,0.2961251057043665,0.0003924884235045645,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,3,0.6951312385499477,0.5,0.6946825981140137,0.5,0.3333333333333333,0.5,0.12267988146049902,0.0003151261619223078,0.3075388089625091,0.0007501245485869411,0.4020158854086173,0.0002466569892344094,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,4,0.6943274848163128,0.5,0.694208025932312,0.5,0.3333333333333333,0.5,0.06757645594188944,0.00034561431129986886,0.16908221193261525,0.0003624604514552087,0.21699204639942582,0.00027149989420830617,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,5,0.6941660679876804,0.5,0.6940556168556213,0.5,0.3333333333333333,0.5,0.09928164351731539,0.0003497501812717019,0.2539855108798922,0.0006589332083924167,0.3155929195337004,0.0002733111218006425,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,6,0.6942540593445301,0.5,0.6934979856014252,0.5,0.3333333333333333,0.5,0.0615920108393766,0.0005644642828883661,0.16849335075725858,0.0007777935883947646,0.1902376950998178,0.00043572054740066745,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,7,0.6935066655278206,0.5,0.6935174465179443,0.5,0.3333333333333333,0.5,0.12267189531121403,0.0003160945842637375,0.34022145526212855,0.0007495752647988007,0.3773950751428831,0.00024153727278089954,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,8,0.6931658424437046,0.5,0.693305104970932,0.5,0.3333333333333333,0.5,0.0717632073792629,0.0003491652454385985,0.20801985841874543,0.0009465009114154207,0.21562454496759903,0.00025914022182265827,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,9,0.6936330571770668,0.5,0.6933123767375946,0.5,0.3333333333333333,0.5,0.1011426295444835,0.0002315410654318839,0.2938585330938687,0.000599331763214668,0.3049141721414304,0.00017362342456191162,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,9,50,10,0.6922545470297337,0.5,0.693198025226593,0.5,0.3333333333333333,0.5,0.11473017337266356,0.0002731566080456105,0.33996245261749414,0.0009430821870809202,0.34144646407862234,0.0001958765534535363,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,1,0.7661099657416344,0.484375,0.755780816078186,0.5,0.3333333333333333,0.5,0.2492115271743387,0.001079143927199766,1.7984365952746226,0.0010392004091883626,0.5100615768634804,0.000864898087573375,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,2,0.7523169405758381,0.5,0.7451261729001999,0.5,0.3333333333333333,0.5,0.23361795162782073,0.0010576978456811048,0.6290469557734173,0.00041637378913023386,0.49184438032447253,0.0009076899740663411,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,3,0.7398870587348938,0.5,0.7322305887937546,0.5,0.3333333333333333,0.5,0.20239523285999894,0.001167796344816452,0.6485375220461606,0.0004774985763999826,0.40618313723400357,0.0008898882522760045,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,4,0.7259863913059235,0.5,0.7188765853643417,0.5,0.3333333333333333,0.5,0.20793858457182068,0.0011520021471369546,0.8474477911690891,0.0006699426237107275,0.39209082078838664,0.0008023625337743713,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,5,0.7119197882711887,0.5,0.7077562212944031,0.5,0.3333333333333333,0.5,0.24497252947185189,0.0009799555155041162,1.2500344162185,0.000937222176069209,0.4344542513611259,0.0006332650017638867,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,6,0.7042104862630367,0.5,0.6975633800029755,0.5,0.3333333333333333,0.5,0.21118525927886367,0.0010907156211032998,1.2961031243202228,0.0010589882091446223,0.3578690327135453,0.0006607664940487236,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,7,0.6958624012768269,0.5,0.6950307786464691,0.5,0.3333333333333333,0.5,0.18703375640325248,0.0004122415912206634,1.2805785108357668,0.00037641351684006584,0.3093702470970611,0.00024516376707843377,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,8,0.6944678574800491,0.5,0.6934208869934082,0.5,0.3333333333333333,0.5,0.26572838763240725,0.00044005244762956863,1.9527561394497752,0.0003652351977257456,0.43465051257598436,0.00024891086813252813,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,9,0.6941340751945972,0.5,0.6933830380439758,0.5,0.3333333333333333,0.5,0.17889118671882898,0.000239059079603976,1.359257098287344,0.00020243135059789158,0.2913550954585191,0.000132505595405745,stuck,0.4,0.55
hybrid,oasis-2,coronal,2,10,51,10,0.6938351765275002,0.5,0.693166047334671,0.5,0.3333333333333333,0.5,0.15250881819520146,0.00028601227086255676,1.185442929992297,0.0004704772250368307,0.24785289567473162,0.00015856748940603743,stuck,0.4,0.55
